Case_id;Replayed;Model_Fitness_Initial;Alignment_Fitness_Initial;Model_Fitness_Final;Alignment_Fitness_Final;Time;|Alignment| Initial;|Alignment| Final;|Trace|;|Parikh_Trace|;|Model's Move|;Alignment
171|;1;0,58695652173913;0,272727272727273;0,615942028985507;0,298245614035088;2,40512800216675;210;185;132;138;138;[L/M]A|[L/M]C|[L/M]E|[M]G|[L]P|[M]I|[L/M]BS|[M]L|[L/M]CO|[M]J|[L]Q|[M]O|[L/M]DB|[M]t9t7|[L]R|[M]M|[L/M]CS|[L/M]CU|[L/M]CT|[L]BP|[M]H|[L]T|[M]F|[L]U|[M]W|[L/M]CV|[L]S|[L/M]CW|[L]CZ|[L]F|[M]t22t24|[L]CY|[M]CX|[L]W|[M]CU|[L/M]CV|[L/M]Y|[M]CW|[L/M]CU|[L/M]Z|[M]CV|[L/M]CW|[L/M]AA|[L/M]CU|[L/M]CV|[L/M]AB|[L]CW|[L]X|[M]CZ|[L]CU|[M]t99t95|[L]AY|[M]CY|[L]CV|[M]t27t23|[L/M]CR|[L]BO|[M]X|[L]BG|[M]AY|[L]BP|[L/M]CP|[M]BO|[L/M]BK|[M]BG|[L/M]BJ|[L/M]BI|[M]BP|[L/M]BM|[L/M]BF|[L/M]BN|[L/M]BE|[L/M]BT|[L/M]BH|[L/M]BD|[L/M]BL|[L/M]BB|[L/M]AZ|[L/M]E|[L]G|[L]I|[M]P|[L]CX|[M]Q|[L]L|[M]R|[L]J|[M]T|[L]O|[M]U|[L]M|[M]V|[L]H|[M]S|[L/M]F|[L/M]W|[L/M]AG|[L/M]AI|[L/M]AK|[L/M]AL|[L/M]AJ|[L/M]AH|[L]BO|[L/M]X|[L/M]AY|[M]BO|[L/M]BG|[L/M]BK|[L/M]BI|[L/M]BJ|[L/M]BP|[L/M]BM|[L/M]BN|[L/M]BH|[L/M]BF|[L/M]BE|[L/M]BL|[L/M]BD|[L/M]BB|[L/M]AZ|[L]BR|[L/M]E|[L]G|[M]P|[L]F|[M]Q|[L]L|[M]R|[L]I|[M]T|[L]J|[M]U|[L]O|[M]V|[L]M|[M]S|[L]H|[M]F|[L]BQ|[M]W|[L/M]AG|[L/M]AM|[L/M]AQ|[L/M]AO|[L/M]AP|[L/M]AN|[L/M]AH|[L/M]X|[L/M]AY|[L/M]BO|[M]BP|[L]V|[M]BQ|[L]W|[M]BR|[L/M]AZ|[L/M]E|[M]G|[L]P|[M]I|[L]Q|[M]L|[L]R|[M]J|[L]T|[M]O|[L]V|[M]t9t7|[L]U|[M]M|[L]S|[M]H|[L/M]F|[L/M]W|[L/M]AG|[L/M]AM|[L/M]AO|[L/M]AP|[L/M]AQ|[L/M]AN|[L/M]AH|[L/M]X|[M]t23t3|[L/M]D|[L/M]B|
71|;1;0,871794871794872;0,708333333333333;0,897435897435897;0,777777777777778;0,354857921600342;54;40;36;39;39;[L/M]A|[L/M]C|[L/M]E|[L/M]BS|[L/M]P|[L/M]CO|[L/M]DB|[L/M]Q|[L/M]CX|[L/M]R|[L/M]DH|[L/M]V|[L/M]T|[L/M]U|[L/M]DE|[L/M]S|[L/M]DC|[L/M]F|[L/M]CP|[L/M]W|[M]t22t24|[L/M]Y|[L/M]BT|[L/M]Z|[L/M]AA|[L]D|[L/M]AB|[L/M]AC|[L/M]AF|[L/M]AE|[L/M]AD|[L/M]Y|[L/M]Z|[L/M]AA|[L/M]AB|[M]t27t23|[L/M]X|[M]t23t3|[M]D|[L/M]B|
170|;1;0,348837209302325;0,126050420168067;0,372093023255814;0,137931034482759;0,478698015213013;70;66;39;43;43;[L/M]A|[L/M]C|[L/M]BS|[L/M]E|[L]DK|[L/M]P|[L]DM|[L/M]Q|[L]DT|[M]R|[L]DX|[M]T|[L]R|[M]U|[L]DR|[M]V|[L]DW|[M]S|[L]DQ|[M]F|[L]DS|[M]W|[L]DV|[M]t70t114|[L]DU|[M]DK|[L]T|[M]t22t43|[L]DP|[M]DM|[L]V|[M]AR|[L]U|[M]DT|[L]DN|[M]DX|[L/M]AS|[L]DL|[L]F|[M]AT|[L]BT|[M]DQ|[L]W|[M]DR|[L/M]AR|[L]S|[M]DS|[L]AT|[M]DV|[L]AR|[M]DW|[L/M]AS|[M]DU|[L/M]AT|[M]DP|[L/M]AW|[L/M]AX|[M]DN|[M]DL|[L/M]AV|[M]t115t71|[L/M]X|[M]t23t3|[M]BT|[L/M]D|[L/M]B|
72|;1;0,392857142857143;0,148648648648649;0,428571428571429;0,169014084507042;0,791233062744141;93;83;51;56;56;[L/M]A|[L/M]C|[L/M]E|[L/M]BS|[L]DQ|[M]G|[L]DK|[L/M]I|[M]J|[L]DM|[M]K|[L/M]L|[L]J|[M]I|[L]DT|[M]J|[L/M]K|[L]DX|[M]I|[L/M]N|[M]J|[L]DW|[M]K|[L/M]I|[L]DR|[M]J|[L/M]M|[L]I|[L]G|[M]K|[L]DS|[M]I|[L/M]J|[L]DU|[L]I|[L/M]K|[L]DN|[L/M]I|[L/M]J|[M]t9t7|[L]DL|[M]H|[L]K|[M]F|[L]DP|[M]W|[L]BT|[M]t70t114|[L]J|[M]DK|[L]K|[M]t22t43|[L]I|[M]DM|[L]J|[M]DT|[L]K|[M]DX|[L/M]DV|[L]J|[M]DQ|[L]H|[M]DR|[L]F|[M]DS|[L]W|[M]DW|[L/M]AR|[M]DU|[L/M]AS|[L/M]AT|[M]DP|[L/M]AW|[L/M]AX|[M]DN|[M]DL|[L/M]AV|[M]t115t71|[L/M]X|[M]t23t3|[M]BT|[L/M]D|[L/M]B|
64|;1;0,288;0,096256684491979;0,336;0,117977528089888;2,63535213470459;208;199;116;125;125;[L/M]A|[L/M]C|[L/M]E|[M]G|[M]I|[L/M]BS|[L]P|[M]L|[L]DK|[M]J|[L]Q|[M]K|[L]DM|[M]I|[L]DT|[M]J|[L]DX|[M]K|[L]R|[M]I|[L]DS|[M]J|[L]DR|[M]K|[L]DW|[M]I|[L]U|[M]J|[L]DQ|[M]K|[L]DV|[M]I|[L]AV|[M]J|[L]T|[M]O|[L]V|[M]t9t7|[L]DP|[M]M|[L]DU|[M]H|[L]S|[M]F|[L]DN|[M]W|[L]F|[M]t70t114|[L]DL|[M]DK|[L]K|[M]t22t43|[L]W|[M]DM|[L/M]AR|[M]DT|[L]EO|[M]DX|[L/M]AS|[L]EQ|[M]AT|[L]DL|[M]DQ|[L]ES|[M]DR|[L/M]AR|[M]DS|[L/M]AS|[M]DV|[L]ER|[M]DW|[L]EP|[M]DU|[L]AS|[M]AT|[L]DK|[M]DP|[L/M]AW|[L/M]AX|[M]DN|[M]DL|[M]t115t144|[M]EO|[M]EQ|[L]DW|[M]ES|[L]DX|[M]ER|[L]X|[M]EP|[L]DR|[M]t145t114|[L]DQ|[M]DK|[L]AY|[M]DM|[L/M]DT|[M]DX|[M]DQ|[M]DR|[L/M]DS|[L/M]DV|[M]DW|[M]DU|[L/M]DP|[M]DN|[M]DL|[L]BO|[M]AV|[L]DU|[M]t115t71|[L]DN|[M]X|[L]BP|[M]AY|[L]AT|[M]BO|[L]BQ|[M]BP|[L/M]BT|[M]BQ|[L/M]BR|[L/M]AZ|[L/M]E|[L]G|[L]I|[M]P|[L]L|[M]Q|[L]J|[M]R|[L]DM|[M]T|[L]O|[M]U|[L]M|[M]V|[L]H|[M]S|[L/M]F|[L/M]W|[L]AG|[L]AM|[M]t22t43|[L]AO|[M]AR|[L]AX|[M]AS|[L]AP|[M]AT|[L/M]AW|[L]AN|[M]AX|[L]AH|[M]AV|[L/M]X|[L/M]AY|[L/M]BO|[L/M]BP|[L/M]BQ|[L/M]BR|[L/M]AZ|[L/M]E|[L/M]G|[L/M]I|[L/M]L|[L/M]J|[L]K|[L/M]N|[L]I|[M]t9t7|[L/M]M|[L]J|[L]I|[L]J|[L]K|[L]I|[L]J|[L]K|[L]I|[L]J|[L/M]H|[L/M]F|[L/M]W|[M]AG|[L]AR|[M]AM|[L]AT|[M]AO|[L]AT|[M]AP|[L/M]AQ|[M]AN|[L]AV|[M]AH|[L/M]X|[M]t23t3|[L/M]D|[L/M]B|
75|;1;0,634615384615385;0,317307692307692;0,692307692307692;0,378947368421053;1,16833209991455;153;131;99;104;104;[L/M]A|[L/M]C|[L/M]E|[L/M]BS|[L/M]G|[L/M]CO|[L/M]I|[L/M]DB|[L/M]L|[L/M]J|[L]DC|[L/M]O|[L]DJ|[M]t9t7|[L/M]M|[M]H|[M]F|[M]W|[L/M]DI|[L]CP|[M]t22t43|[L]H|[M]AR|[L]BT|[M]AS|[L]F|[M]AT|[L]W|[M]AR|[L]AG|[M]AS|[L]AM|[M]AT|[L]AP|[M]AW|[L]AQ|[M]DJ|[L]AO|[M]AX|[L]AN|[M]DC|[L]AH|[M]AV|[L]X|[M]CP|[L/M]X|[L/M]AY|[L/M]BO|[L/M]BK|[L/M]BG|[L/M]BP|[L/M]BJ|[L/M]BN|[L/M]BM|[L/M]BE|[L/M]BI|[L/M]BF|[L/M]BH|[L/M]BD|[L/M]BL|[L/M]BB|[L/M]AZ|[L/M]E|[L/M]P|[L/M]Q|[L/M]R|[L/M]T|[L/M]U|[L]BF|[M]V|[L/M]S|[L]AT|[L/M]F|[L/M]W|[M]t22t43|[L/M]AR|[L/M]AS|[L/M]AT|[L]AR|[L]AS|[L/M]AW|[L/M]AX|[L/M]AV|[M]X|[L/M]AY|[L/M]BO|[L/M]BK|[L/M]BG|[L/M]BP|[L/M]BM|[L/M]BN|[L]BB|[L/M]BJ|[L/M]BI|[L]V|[M]BF|[L/M]BH|[L/M]BL|[L/M]BE|[L/M]BD|[M]BB|[L/M]AZ|[L/M]E|[L/M]G|[L/M]I|[L/M]L|[L/M]J|[L/M]N|[M]t9t7|[L/M]M|[L/M]H|[L/M]F|[L/M]W|[M]AG|[L]AR|[M]AM|[L]AS|[M]AO|[L]AT|[M]AP|[L]AW|[M]AQ|[L]AX|[M]AN|[L]AV|[M]AH|[L/M]X|[M]t23t3|[M]BT|[L/M]D|[L/M]B|
73|;1;0,459183673469388;0,185185185185185;0,469387755102041;0,191666666666667;1,34079003334045;164;143;91;98;98;[L/M]A|[L/M]C|[M]E|[L]AR|[M]P|[L/M]BS|[L]E|[M]Q|[L]P|[M]R|[L]DK|[M]T|[L]DX|[M]U|[L]Q|[M]V|[L]EJ|[M]S|[L]DZ|[M]F|[L]R|[M]W|[L]EB|[M]t70t114|[L]EL|[M]DK|[L]EG|[M]t22t43|[L]BB|[M]DM|[L]T|[M]AR|[L]V|[M]DT|[L]EF|[M]DX|[L]EA|[M]AS|[L]U|[M]AT|[L]S|[M]AR|[L]DY|[M]DQ|[L]F|[M]DR|[L]DL|[M]DS|[L]EO|[M]DV|[L]W|[M]DW|[L]EY|[M]DU|[L/M]AS|[L]FB|[L]EE|[M]DP|[L/M]AT|[L]T|[M]DN|[L]AR|[M]DL|[L]EP|[M]t115t144|[L]DK|[M]EO|[L]AS|[M]EY|[L]AT|[M]FB|[L]DM|[M]EZ|[L/M]AX|[M]EP|[L/M]AW|[M]t145t114|[L]DT|[M]DK|[L/M]DX|[L]DQ|[M]EE|[L]DR|[M]EG|[L]DS|[M]DZ|[L]DW|[M]EJ|[L/M]AV|[M]EB|[L]DV|[M]EF|[L]DP|[M]EL|[L]DU|[M]EK|[L/M]X|[M]t135t128|[L/M]AY|[M]EA|[L]DN|[M]DY|[L/M]BO|[L/M]DL|[L/M]BG|[M]t115t71|[L/M]BP|[L/M]BK|[L/M]BI|[L/M]BF|[L/M]BJ|[L/M]BT|[L/M]BM|[L/M]BE|[L/M]BN|[L/M]BD|[L/M]BH|[L/M]BL|[L]EK|[M]BB|[L/M]AZ|[L/M]E|[L/M]P|[L/M]Q|[L]EZ|[L/M]R|[L/M]V|[M]T|[L/M]U|[L/M]S|[L/M]F|[L/M]W|[L/M]AG|[L/M]AM|[L/M]AO|[L/M]AP|[L/M]AQ|[L/M]AN|[L/M]AH|[L/M]X|[M]t23t3|[L/M]D|[L/M]B|
67|;1;0,543478260869565;0,264550264550264;0,559782608695652;0,279132791327913;6,69368410110474;253;236;155;184;184;[L/M]A|[L]CK|[L/M]C|[L/M]BS|[L/M]E|[L/M]BU|[L/M]P|[L/M]CF|[L/M]BW|[L/M]Q|[L/M]CG|[L/M]BY|[L]CH|[L/M]R|[L/M]BZ|[L/M]T|[L]CI|[L/M]V|[L/M]BX|[L/M]U|[L]CL|[L/M]S|[L]CM|[M]F|[L]CF|[M]W|[L]F|[M]t22t43|[L]CG|[L]W|[L/M]CH|[L/M]AR|[L/M]AS|[L/M]CK|[L/M]CI|[L/M]AT|[M]AW|[L/M]AX|[M]t86t89|[L/M]CL|[L/M]CM|[M]CN|[L/M]AV|[M]CL|[L]CN|[M]CM|[L/M]X|[M]CN|[L/M]CL|[L/M]CM|[M]CN|[L]CF|[M]CL|[L]CG|[M]CM|[L]CH|[M]CN|[L]CK|[M]CL|[L]CI|[M]CM|[L/M]CN|[L/M]CL|[L/M]CM|[M]CN|[L]CF|[M]CL|[L]CG|[M]CM|[L]CH|[M]CN|[L]CK|[M]CL|[L]CI|[M]CM|[L]CL|[M]CN|[L]CI|[M]CL|[L/M]CM|[L]CI|[M]CN|[L/M]CL|[L/M]CM|[L/M]CN|[L/M]CL|[L/M]CM|[M]t90t83|[L/M]CF|[L/M]CG|[L/M]CH|[L]CJ|[M]CK|[L/M]CI|[M]t86t89|[L/M]CL|[L/M]CM|[M]t90t83|[M]CF|[M]CG|[M]CH|[M]CK|[M]CI|[L]CM|[M]t86t89|[L/M]CL|[L/M]CM|[L]CM|[M]t90t83|[L]CL|[M]CF|[L]CM|[M]CG|[L]CN|[M]CH|[L]CL|[M]CK|[L]CM|[M]CI|[L]CN|[M]t86t89|[L/M]CL|[L/M]CM|[M]t90t83|[L/M]CF|[L/M]CG|[L/M]CH|[L]CJ|[M]CK|[L/M]CI|[M]t86t89|[L/M]CL|[L/M]CM|[L]CN|[L]CL|[M]t90t83|[L/M]CF|[L/M]CG|[L/M]CH|[M]CK|[L]CJ|[M]CI|[L]CG|[M]t86t89|[L/M]CL|[L/M]CM|[M]t90t83|[L/M]CF|[L/M]CG|[L/M]CH|[L]CJ|[M]CK|[L]CM|[L/M]CI|[M]t86t89|[L/M]CL|[L/M]CM|[M]t90t83|[L]CK|[M]CF|[L/M]CG|[L/M]CH|[L]CF|[M]CK|[L/M]CI|[M]t86t89|[L/M]CL|[L/M]CM|[L]CN|[L]CL|[M]t90t83|[L/M]CF|[L/M]CG|[L/M]CH|[L/M]CK|[M]CI|[L]CN|[M]t86t89|[L/M]CL|[L/M]CM|[M]t90t83|[M]CF|[M]CG|[M]CH|[M]CJ|[M]CI|[M]t86t89|[L/M]CL|[L]CN|[L/M]CM|[M]t90t83|[L/M]CF|[L/M]CG|[L/M]CH|[L/M]CJ|[L/M]CI|[M]t86t89|[L/M]CL|[L/M]CM|[M]t90t83|[L/M]CF|[M]CG|[L]CI|[M]CH|[L]AW|[M]CJ|[L]CH|[M]CI|[L]CK|[M]t86t89|[L/M]CL|[M]CM|[L]CN|[M]t90t83|[L/M]CF|[L/M]CG|[L/M]CH|[L]CK|[M]CJ|[L/M]CI|[M]t86t89|[L/M]CL|[L/M]CM|[M]t90t83|[L/M]CF|[L/M]CG|[L/M]CH|[L]CK|[M]CJ|[L/M]CI|[M]t86t73|[L/M]BV|[M]t23t3|[L/M]BT|[L/M]D|[L/M]B|
63|;1;0,406976744186047;0,155555555555556;0,406976744186047;0,155555555555556;1,29998302459717;142;130;79;86;86;[L/M]A|[L/M]C|[L/M]BS|[L/M]E|[L]DK|[M]G|[L]AY|[M]I|[L]DM|[L/M]L|[M]J|[L]DX|[M]K|[L/M]I|[M]J|[L]DT|[M]K|[L/M]O|[M]I|[L/M]J|[L]DS|[M]K|[L]DQ|[M]I|[L]DV|[M]J|[L/M]K|[M]I|[L]DR|[M]J|[L]DW|[M]t9t7|[L/M]M|[M]H|[M]F|[M]W|[M]t22t24|[M]t70t114|[M]DK|[M]DM|[L]I|[M]Y|[L]DU|[M]DT|[L]DP|[M]DX|[L]J|[M]DR|[L]DN|[M]DQ|[L]AK|[M]Z|[L]H|[M]DS|[L]DL|[M]DV|[L]F|[M]DW|[L]X|[M]AA|[L]BT|[M]DU|[L]W|[M]DP|[L]AG|[M]AB|[L]AI|[M]DN|[L]AL|[M]DL|[L]AJ|[M]t27t23|[L]AH|[M]t115t71|[L/M]X|[L]G|[M]AY|[L/M]BO|[L/M]BP|[L/M]BG|[L/M]BK|[L/M]BF|[L/M]BJ|[L/M]BI|[L/M]BE|[L/M]BN|[L/M]BD|[L/M]BM|[L/M]BH|[L/M]BL|[L/M]BB|[L/M]AZ|[L/M]E|[L/M]G|[L/M]I|[L/M]J|[L/M]L|[L]K|[L]H|[L/M]N|[L]I|[M]t9t7|[L/M]M|[L]J|[L]K|[M]H|[L]I|[M]F|[L]J|[M]W|[L]K|[M]AG|[L]I|[M]AI|[L]J|[M]AK|[L]F|[M]AL|[L]W|[M]AJ|[L]Y|[M]AH|[L]Z|[M]X|[L]AA|[M]t23t3|[L]AB|[M]BT|[L/M]D|[L/M]B|
78|;1;0,279661016949153;0,093484419263456;0,305084745762712;0,104651162790698;3,11410403251648;205;190;108;118;118;[L/M]A|[L/M]C|[L/M]E|[M]G|[M]I|[M]L|[M]J|[L/M]BS|[M]K|[L]G|[M]I|[L]DK|[M]J|[L/M]O|[M]t9t7|[M]M|[M]H|[M]F|[M]W|[M]t70t114|[L/M]DK|[M]t22t43|[L/M]DM|[L]L|[M]AR|[L/M]DX|[L/M]DT|[M]AS|[L]J|[M]AT|[L/M]DQ|[L/M]DV|[L]I|[L/M]DR|[L]I|[L/M]DS|[L/M]DW|[L/M]DP|[L]M|[L]J|[L/M]DU|[L/M]DN|[L]H|[L/M]DL|[L]F|[L]W|[M]t115t144|[L/M]EO|[L/M]AR|[M]EQ|[L]EU|[M]ES|[L/M]AS|[M]ER|[L]EW|[M]EP|[L/M]AT|[M]FC|[L]AR|[M]FE|[L]EV|[M]FF|[L]DR|[M]FG|[L]EP|[M]FD|[L]AT|[M]EO|[L]DN|[M]EQ|[L/M]AW|[M]ET|[L/M]AX|[M]ER|[L]DX|[M]EP|[L/M]AV|[M]FC|[L]EJ|[M]FE|[L]DZ|[M]FF|[L]FC|[M]FG|[L]EE|[M]FD|[L/M]X|[M]EO|[L]EL|[M]EY|[L]EH|[M]FA|[L]DU|[M]EZ|[L]EC|[M]EP|[L]EK|[M]FC|[L]EF|[M]FE|[L]EA|[M]FF|[L]DY|[M]FG|[L]DL|[M]FD|[L/M]EO|[L/M]EU|[L/M]EW|[L/M]EV|[L/M]EP|[L]FE|[M]t145t114|[L]FG|[M]DK|[L]FF|[M]DM|[L]FD|[M]DT|[L]DP|[M]DX|[L]EQ|[M]DQ|[L]ES|[M]DR|[L]ER|[M]DS|[L]EP|[M]DV|[L]FC|[M]DW|[L]FE|[M]DU|[L]FF|[M]DP|[L]K|[M]DN|[L]FG|[M]DL|[L]FD|[M]t115t144|[L/M]EO|[L]EQ|[M]EU|[L]ET|[M]EW|[L]ER|[M]EV|[L/M]EP|[L]FC|[L]FG|[L]FE|[L]FF|[L]FD|[M]t145t114|[L]EO|[M]DK|[L]EY|[M]DX|[L]FA|[M]EE|[L]EZ|[M]DZ|[L]EP|[M]EH|[L]DM|[M]EJ|[L]DT|[M]EC|[L]DX|[M]EF|[L]DQ|[M]EL|[L]AS|[M]EK|[L]DW|[M]t135t128|[L]DS|[M]EA|[L]DV|[M]DY|[L]EO|[M]DL|[L]DK|[M]t115t71|[L]DL|[M]t23t3|[L/M]BT|[L/M]D|[L/M]B|
74|;1;0,552083333333333;0,246511627906977;0,5625;0,254716981132075;1,97680902481079;157;133;91;96;96;[L/M]A|[L/M]C|[L/M]BS|[L/M]E|[L]DK|[L/M]G|[L]DX|[L/M]I|[L/M]L|[L/M]J|[M]K|[L]DZ|[M]I|[L]EK|[M]J|[L/M]O|[M]t9t7|[M]M|[M]H|[M]F|[M]W|[M]t70t114|[M]DK|[M]DX|[L/M]EE|[M]AG|[M]DZ|[L]K|[M]EG|[L/M]EJ|[L/M]EC|[L]I|[M]EF|[L]EH|[L/M]EL|[M]EI|[L]M|[M]EE|[L]J|[M]EG|[L/M]EF|[L]AM|[M]EI|[L]H|[M]EE|[L]EI|[M]EG|[L]F|[M]EF|[L]EE|[M]EI|[L]W|[M]EE|[L/M]EG|[L/M]EF|[M]EI|[M]EE|[L]EF|[M]EH|[L/M]AI|[M]EF|[L/M]EI|[L/M]EE|[L/M]AL|[M]EH|[L/M]AK|[M]EF|[L/M]AJ|[M]EI|[L]EH|[M]EE|[L/M]AH|[M]EH|[L/M]EF|[L/M]X|[L/M]EI|[L/M]AY|[L/M]EE|[L/M]BO|[L/M]EH|[L/M]BP|[M]EA|[L/M]EF|[L]B|[M]EK|[L/M]BQ|[L]EI|[M]t135t128|[L/M]BR|[L]EE|[M]DY|[L/M]AZ|[L]EG|[M]DL|[L]AG|[M]t115t71|[L/M]E|[L]EI|[L/M]P|[L]EE|[L/M]Q|[L]EG|[L]EF|[L]EG|[L/M]R|[L]EI|[L/M]V|[L/M]T|[L/M]U|[L]EE|[L/M]S|[L/M]F|[L]EF|[L]EI|[L/M]W|[L/M]AG|[L]EE|[L]EA|[L]EH|[M]AM|[L/M]AO|[L/M]AP|[L/M]AQ|[L]EF|[L/M]AN|[L]DY|[L/M]AH|[L]DL|[L/M]X|[M]t23t3|[L/M]BT|[L/M]D|[M]B|
77|;1;0,45;0,18;0,75;0,46875;0,430974960327148;70;47;37;40;40;[L/M]A|[L/M]C|[L/M]BS|[L/M]E|[L]D|[L/M]CO|[L/M]P|[L/M]DB|[L/M]CU|[L/M]Q|[L/M]CS|[L]AR|[L/M]CV|[L/M]CT|[L/M]R|[L]DA|[L/M]V|[L/M]T|[L/M]U|[L]CR|[L/M]S|[L]CP|[L/M]F|[L/M]W|[L]BT|[M]t22t43|[L/M]CX|[M]AR|[L/M]AS|[L/M]AT|[L/M]AR|[L/M]AS|[M]DA|[L/M]AT|[L/M]AW|[M]t99t95|[L/M]AX|[M]CY|[L/M]AV|[M]CR|[M]CP|[L/M]X|[M]t23t3|[M]BT|[L]CY|[M]D|[L/M]B|
173|;1;0,317073170731707;0,11304347826087;0,317073170731707;0,11304347826087;0,467015981674194;66;64;36;41;41;[L/M]A|[L/M]C|[L/M]E|[L/M]BS|[L/M]P|[L]DK|[L/M]Q|[L]DX|[M]R|[L]EJ|[M]T|[L]ED|[M]U|[L]EL|[M]V|[L]EE|[M]S|[L]R|[M]F|[L]AT|[M]W|[L]T|[M]t70t114|[L]V|[M]DK|[L]U|[M]t22t43|[L]W|[M]DX|[L]EK|[M]EE|[L/M]EG|[M]DZ|[M]EJ|[L]S|[M]AR|[L]EA|[M]ED|[L/M]EF|[M]AS|[L]AW|[M]EL|[L]DY|[M]EA|[L]DZ|[M]EK|[L]AR|[M]t135t128|[L]DL|[M]AT|[L]AS|[M]DY|[L]BT|[M]AW|[L/M]AX|[L]F|[M]DL|[L/M]AV|[M]t115t71|[L/M]X|[M]t23t3|[M]BT|[L/M]D|[L/M]B|
66|;1;0,487179487179487;0,210332103321033;0,504273504273504;0,222641509433962;1,94790697097778;178;162;104;117;117;[L/M]A|[L/M]C|[L/M]BS|[L/M]E|[L/M]G|[L]DK|[L]DM|[L/M]I|[L/M]L|[L]DL|[M]J|[L]DT|[M]t9t7|[L]DX|[L/M]O|[M]M|[L]DQ|[M]H|[L]DR|[M]F|[L]DS|[M]W|[L]DW|[M]t70t114|[L]DS|[M]DK|[L]DV|[M]t22t43|[L]M|[M]DM|[L]DP|[M]AR|[L]EP|[M]DT|[L]DU|[M]DX|[L]DK|[M]AS|[L]DN|[M]DQ|[L]H|[M]DR|[L]DL|[M]DS|[L]F|[M]DV|[L]W|[M]DW|[L]EO|[M]DU|[L]EU|[M]DP|[L]AR|[M]DN|[L/M]AT|[L]EX|[M]DL|[L]EV|[M]t115t144|[L]EP|[M]EO|[L/M]AX|[L/M]AW|[M]EQ|[L]FC|[M]ES|[L]FF|[M]ER|[L]EE|[M]EP|[L/M]AV|[M]FC|[L/M]FE|[M]FF|[L/M]X|[M]FG|[L/M]FD|[L/M]EO|[L/M]EQ|[L/M]ES|[L/M]ER|[M]EP|[M]t145t114|[L/M]DK|[L/M]DM|[L/M]DT|[L/M]DX|[L/M]DR|[L/M]DW|[M]DS|[L/M]DV|[L/M]DQ|[L/M]DU|[L/M]DP|[L/M]DN|[L/M]DL|[M]t115t144|[L/M]EO|[L/M]EU|[L]EA|[M]EW|[L/M]EV|[L/M]EP|[M]t145t114|[L/M]DK|[L/M]DX|[L/M]EJ|[L/M]EE|[L/M]DZ|[M]EH|[L/M]EC|[M]EF|[M]EI|[M]EE|[L/M]EH|[M]EF|[L/M]EL|[L/M]EK|[L]EW|[M]t135t128|[L]EF|[M]EA|[L/M]DY|[L/M]DL|[M]t115t144|[L/M]EO|[M]EU|[L]EQ|[M]EX|[L]ES|[M]EV|[L]ER|[M]EP|[L]AS|[M]t145t114|[L]EP|[M]DK|[L/M]DX|[L]FG|[L/M]EJ|[M]EE|[L/M]DZ|[L/M]EH|[L/M]EL|[L/M]EC|[L/M]EF|[L/M]EA|[L/M]EK|[L]EI|[L]EE|[M]t135t128|[L]EH|[M]DY|[L]EF|[M]DL|[L]DY|[M]t115t71|[L]J|[M]t23t3|[L/M]BT|[L/M]D|[L/M]B|
